"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"5029","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch5(NODE0) | locked_epoch6(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","14","-------00------0----1-1---0-0-----------0000","12","661","1","0201220420","0201220420","e0h0l1l0t0","-------00-----","-0","----1-1---0-0-","----------0000","0","2","0","1","2","2","0","4","2","0"
"5030","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE2) | ep_epoch3(NODE3) | ep_epoch5(NODE3) | ep_epoch6(NODE3) | held(NODE2) | transfer_epoch6(NODE2) | transfer_epoch6(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","21","--00-0000-0----0----1---------------------00","17","958","3","0701100240","0701100240","e0h0l1t0","--00-0000-0---","-0","----1---------","------------00","0","7","0","1","1","0","0","2","4","0"
"5031","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE2) | ep_epoch3(NODE3) | ep_epoch5(NODE3) | held(NODE2) | locked_epoch6(NODE3) | transfer_epoch6(NODE2) | transfer_epoch6(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","21","--00-0-00-0----0----1-------0-------------00","17","956","7","0601110240","0601110240","e0h0l1l0t0","--00-0-00-0---","-0","----1-------0-","------------00","0","6","0","1","1","1","0","2","4","0"
"5032","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE2) | ep_epoch3(NODE3) | ep_epoch6(NODE3) | held(NODE2) | locked_epoch5(NODE3) | transfer_epoch6(NODE2) | transfer_epoch6(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","21","--00--000-0----0----1-----0---------------00","17","956","7","0601110240","0601110240","e0h0l1l0t0","--00--000-0---","-0","----1-----0---","------------00","0","6","0","1","1","1","0","2","4","0"
"5033","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE2) | ep_epoch3(NODE3) | held(NODE2) | locked_epoch5(NODE3) | locked_epoch6(NODE3) | transfer_epoch6(NODE2) | transfer_epoch6(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","21","--00---00-0---0-----1------0-0------------00","17","954","5","0501120240","0501120240","e0h0l1l0t0","--00---00-0---","0-","----1------0-0","------------00","0","5","0","1","1","2","0","2","4","0"
"5034","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | ep_epoch4(NODE3) | ep_epoch5(NODE3) | ep_epoch6(NODE3) | held(NODE2) | transfer_epoch6(NODE2) | transfer_epoch6(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","21","--0-00000--0---0----1---------------------00","17","958","3","0701100240","0701100240","e0h0l1t0","--0-00000--0--","-0","----1---------","------------00","0","7","0","1","1","0","0","2","4","0"
"5035","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | ep_epoch4(NODE3) | ep_epoch5(NODE3) | held(NODE2) | locked_epoch6(NODE3) | transfer_epoch6(NODE2) | transfer_epoch6(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","21","--0-00-00--0---0----1-------0-------------00","17","956","7","0601110240","0601110240","e0h0l1l0t0","--0-00-00--0--","-0","----1-------0-","------------00","0","6","0","1","1","1","0","2","4","0"
"5036","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | ep_epoch4(NODE3) | ep_epoch6(NODE3) | held(NODE2) | locked_epoch5(NODE3) | transfer_epoch6(NODE2) | transfer_epoch6(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","21","--0-0-000--0---0----1-----0---------------00","17","956","7","0601110240","0601110240","e0h0l1l0t0","--0-0-000--0--","-0","----1-----0---","------------00","0","6","0","1","1","1","0","2","4","0"
"5037","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | ep_epoch4(NODE3) | held(NODE2) | locked_epoch5(NODE3) | locked_epoch6(NODE3) | transfer_epoch6(NODE2) | transfer_epoch6(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","21","--0-0--00--0--0-----1------0-0------------00","17","954","5","0501120240","0501120240","e0h0l1l0t0","--0-0--00--0--","0-","----1------0-0","------------00","0","5","0","1","1","2","0","2","4","0"
"5038","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | ep_epoch5(NODE2) | ep_epoch5(NODE3) | ep_epoch6(NODE2) | held(NODE3) | transfer_epoch5(NODE2) | transfer_epoch5(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","21","--0-00000---0--0----1-------------------00--","17","958","3","0701100240","0701100240","e0h0l1t0","--0-00000---0-","-0","----1---------","----------00--","0","7","0","1","1","0","0","2","4","0"
"5039","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | ep_epoch5(NODE2) | ep_epoch5(NODE3) | held(NODE3) | locked_epoch6(NODE2) | transfer_epoch5(NODE2) | transfer_epoch5(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","21","--0-00-00---0--0----1-------0-----------00--","17","956","7","0601110240","0601110240","e0h0l1l0t0","--0-00-00---0-","-0","----1-------0-","----------00--","0","6","0","1","1","1","0","2","4","0"
"5040","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | ep_epoch5(NODE2) | ep_epoch6(NODE2) | held(NODE3) | locked_epoch5(NODE3) | transfer_epoch5(NODE2) | transfer_epoch5(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","21","--0-00000------0----1------0------------00--","17","956","7","0601110240","0601110240","e0h0l1l0t0","--0-00000-----","-0","----1------0--","----------00--","0","6","0","1","1","1","0","2","4","0"
"5041","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | ep_epoch5(NODE2) | held(NODE3) | locked_epoch5(NODE3) | locked_epoch6(NODE2) | transfer_epoch5(NODE2) | transfer_epoch5(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","21","--0-00-00------0----1------00-----------00--","17","954","5","0501120240","0501120240","e0h0l1l0t0","--0-00-00-----","-0","----1------00-","----------00--","0","5","0","1","1","2","0","2","4","0"
"5042","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch5(NODE2) | ep_epoch5(NODE3) | ep_epoch6(NODE3) | held(NODE2) | locked_epoch4(NODE3) | transfer_epoch5(NODE2) | transfer_epoch5(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","21","--0--0000---0--0----1---0---------------00--","17","956","7","0601110240","0601110240","e0h0l1l0t0","--0--0000---0-","-0","----1---0-----","----------00--","0","6","0","1","1","1","0","2","4","0"
"5043","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch5(NODE2) | ep_epoch5(NODE3) | held(NODE2) | locked_epoch4(NODE3) | locked_epoch6(NODE3) | transfer_epoch5(NODE2) | transfer_epoch5(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","21","--0--0-00---0-0-----1----0---0----------00--","17","954","5","0501120240","0501120240","e0h0l1l0t0","--0--0-00---0-","0-","----1----0---0","----------00--","0","5","0","1","1","2","0","2","4","0"
"5044","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch5(NODE2) | ep_epoch6(NODE2) | held(NODE3) | locked_epoch4(NODE2) | locked_epoch5(NODE3) | transfer_epoch5(NODE2) | transfer_epoch5(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","21","--0--0000------0----1---0--0------------00--","17","954","5","0501120240","0501120240","e0h0l1l0t0","--0--0000-----","-0","----1---0--0--","----------00--","0","5","0","1","1","2","0","2","4","0"
"5045","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch5(NODE2) | held(NODE3) | locked_epoch4(NODE2) | locked_epoch5(NODE3) | locked_epoch6(NODE2) | transfer_epoch5(NODE2) | transfer_epoch5(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","21","--0--0-00------0----1---0--00-----------00--","17","952","1","0401130240","0401130240","e0h0l1l0t0","--0--0-00-----","-0","----1---0--00-","----------00--","0","4","0","1","1","3","0","2","4","0"
"5046","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | ep_epoch6(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","14","-----0000-0----0----1-------------------0000","12","691","4","0501100420","0501100420","e0h0l1t0","-----0000-0---","-0","----1---------","----------0000","0","5","0","1","1","0","0","4","2","0"
"5047","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | held(NODE1) | locked_epoch6(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","14","-----0-00-0----0----1-------0-----------0000","12","682","18","0401110420","0401110420","e0h0l1l0t0","-----0-00-0---","-0","----1-------0-","----------0000","0","4","0","1","1","1","0","4","2","0"
"5048","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch6(NODE0) | held(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","14","------000-0----0----1-----0-------------0000","12","682","18","0401110420","0401110420","e0h0l1l0t0","------000-0---","-0","----1-----0---","----------0000","0","4","0","1","1","1","0","4","2","0"
"5049","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch5(NODE0) | locked_epoch6(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","14","-------00-0----0----1-----0-0-----------0000","12","673","24","0301120420","0301120420","e0h0l1l0t0","-------00-0---","-0","----1-----0-0-","----------0000","0","3","0","1","1","2","0","4","2","0"
"5050","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | ep_epoch6(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","----00000--00--0----1-----------------00----","12","702","2","0701100220","0701100220","e0h0l1t0","----00000--00-","-0","----1---------","--------00----","0","7","0","1","1","0","0","2","2","0"
"5051","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","----00-00--00-00----1-----------------00----","12","700","2","0602100220","0602100220","e0h0l1t0","----00-00--00-","00","----1---------","--------00----","0","6","0","2","1","0","0","2","2","0"
"5052","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | held(NODE1) | locked_epoch6(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","----00-00--00--0----1-------0---------00----","12","698","4","0601110220","0601110220","e0h0l1l0t0","----00-00--00-","-0","----1-------0-","--------00----","0","6","0","1","1","1","0","2","2","0"
"5053","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | ep_epoch6(NODE0) | held(NODE1) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","----00000--0---0----1------0----------00----","12","698","4","0601110220","0601110220","e0h0l1l0t0","----00000--0--","-0","----1------0--","--------00----","0","6","0","1","1","1","0","2","2","0"
"5054","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | held(NODE1) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","----00-00--0--00----1------0----------00----","12","695","2","0502110220","0502110220","e0h0l1l0t0","----00-00--0--","00","----1------0--","--------00----","0","5","0","2","1","1","0","2","2","0"
"5055","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE1) | locked_epoch5(NODE1) | locked_epoch6(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","----00-00--0---0----1------00---------00----","12","692","2","0501120220","0501120220","e0h0l1l0t0","----00-00--0--","-0","----1------00-","--------00----","0","5","0","1","1","2","0","2","2","0"
"5056","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","14","----0--00--0--00----1-----------------00--00","12","686","5","0402100420","0402100420","e0h0l1t0","----0--00--0--","00","----1---------","--------00--00","0","4","0","2","1","0","0","4","2","0"
"5057","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE1) | held(NODE1) | locked_epoch5(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","14","----0--00---0--0----1-----0-----------0000--","12","682","18","0401110420","0401110420","e0h0l1l0t0","----0--00---0-","-0","----1-----0---","--------0000--","0","4","0","1","1","1","0","4","2","0"
"5058","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE2) | held(NODE2) | held(NODE3) | locked_epoch4(NODE3) | transfer_epoch4(NODE2) | transfer_epoch4(NODE3) | transfer_epoch6(NODE2) | transfer_epoch6(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","21","----0--00-----00----1----0------------00--00","17","950","5","0302110440","0302110440","e0h0l1l0t0","----0--00-----","00","----1----0----","--------00--00","0","3","0","2","1","1","0","4","4","0"
"5059","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","14","----0--00------0----1-----00----------0000--","12","673","24","0301120420","0301120420","e0h0l1l0t0","----0--00-----","-0","----1-----00--","--------0000--","0","3","0","1","1","2","0","4","2","0"
"5060","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","14","------000--0---0----1---0-------------00--00","12","682","18","0401110420","0401110420","e0h0l1l0t0","------000--0--","-0","----1---0-----","--------00--00","0","4","0","1","1","1","0","4","2","0"
"5061","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch4(NODE0) | locked_epoch6(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","14","-------00--0---0----1---0---0---------00--00","12","673","24","0301120420","0301120420","e0h0l1l0t0","-------00--0--","-0","----1---0---0-","--------00--00","0","3","0","1","1","2","0","4","2","0"
"5062","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","14","-----0-00---0-00----1-----------------0000--","12","686","5","0402100420","0402100420","e0h0l1t0","-----0-00---0-","00","----1---------","--------0000--","0","4","0","2","1","0","0","4","2","0"
"5063","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | ep_epoch6(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","14","-----0000------0----1--0----------------0000","12","682","18","0401110420","0401110420","e0h0l1l0t0","-----0000-----","-0","----1--0------","----------0000","0","4","0","1","1","1","0","4","2","0"
"5064","11","forall NODE1,NODE0,NODE3,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE2) | held(NODE0) | held(NODE1) | locked_epoch5(NODE3) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","21","-----0-00-----00----1------0----------0000--","17","950","5","0302110440","0302110440","e0h0l1l0t0","-----0-00-----","00","----1------0--","--------0000--","0","3","0","2","1","1","0","4","4","0"
"5065","11","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch6(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","14","-----0-00------0----1--0----0-----------0000","12","673","24","0301120420","0301120420","e0h0l1l0t0","-----0-00-----","-0","----1--0----0-","----------0000","0","3","0","1","1","2","0","4","2","0"
