"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"442","7","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","1----------0-----1----------0000","8","174","2","1001100420","1001100420","e1h0l1t0","1---------","-0","-----1----","------0000","1","0","0","1","1","0","0","4","2","0"
"443","7","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","1-----0----0----------------0000","8","177","4","1101000420","1101000420","e1e0h0t0","1-----0---","-0","----------","------0000","1","1","0","1","0","0","0","4","2","0"
"444","7","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","1------0---0--------------00--00","8","177","4","1101000420","1101000420","e1e0h0t0","1------0--","-0","----------","----00--00","1","1","0","1","0","0","0","4","2","0"
"445","7","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","1-------0--0--------------0000--","8","177","4","1101000420","1101000420","e1e0h0t0","1-------0-","-0","----------","----0000--","1","1","0","1","0","0","0","4","2","0"
"446","7","forall NODE1,NODE0. ~ep_epoch0(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","1----------0-------0------0000--","8","173","1","1001010420","1001010420","e1h0l0t0","1---------","-0","-------0--","----0000--","1","0","0","1","0","1","0","4","2","0"
"447","7","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","-1---------0-----1----------0000","8","174","2","1001100420","1001100420","e1h0l1t0","-1--------","-0","-----1----","------0000","1","0","0","1","1","0","0","4","2","0"
"448","7","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","-1---0-----0----------------0000","8","177","4","1101000420","1101000420","e1e0h0t0","-1---0----","-0","----------","------0000","1","1","0","1","0","0","0","4","2","0"
"449","7","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","-1-----0000---------------00----","8","180","1","1301000220","1301000220","e1e0h0t0","-1-----000","0-","----------","----00----","1","3","0","1","0","0","0","2","2","0"
"450","7","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","-1-----00-00--------------00----","8","179","1","1202000220","1202000220","e1e0h0t0","-1-----00-","00","----------","----00----","1","2","0","2","0","0","0","2","2","0"
"451","7","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","-1-----00-0----------0----00----","8","178","1","1201010220","1201010220","e1e0h0l0t0","-1-----00-","0-","---------0","----00----","1","2","0","1","0","1","0","2","2","0"
"452","7","forall NODE1,NODE0. ~ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","--1-------00----------------0000","8","175","1","1002000420","1002000420","e1h0t0","--1-------","00","----------","------0000","1","0","0","2","0","0","0","4","2","0"
"453","7","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","----000----0----1-------------00","8","165","2","0301100220","0301100220","e0h0l1t0","----000---","-0","----1-----","--------00","0","3","0","1","1","0","0","2","2","0"
"454","7","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","-----00---00----1-------------00","8","163","2","0202100220","0202100220","e0h0l1t0","-----00---","00","----1-----","--------00","0","2","0","2","1","0","0","2","2","0"
"455","7","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","-----00----0----1---0---------00","8","161","3","0201110220","0201110220","e0h0l1l0t0","-----00---","-0","----1---0-","--------00","0","2","0","1","1","1","0","2","2","0"
"456","7","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","---0----000-----1-----------00--","8","165","2","0301100220","0301100220","e0h0l1t0","---0----00","0-","----1-----","------00--","0","3","0","1","1","0","0","2","2","0"
"457","7","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","---0----0-00----1-----------00--","8","163","2","0202100220","0202100220","e0h0l1t0","---0----0-","00","----1-----","------00--","0","2","0","2","1","0","0","2","2","0"
"458","7","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","---0----0-0-----1----0------00--","8","161","3","0201110220","0201110220","e0h0l1l0t0","---0----0-","0-","----1----0","------00--","0","2","0","1","1","1","0","2","2","0"
"459","7","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","--------000-----1-0---------00--","8","161","3","0201110220","0201110220","e0h0l1l0t0","--------00","0-","----1-0---","------00--","0","2","0","1","1","1","0","2","2","0"
"460","7","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","--------0-00----1-0---------00--","8","159","1","0102110220","0102110220","e0h0l1l0t0","--------0-","00","----1-0---","------00--","0","1","0","2","1","1","0","2","2","0"
"461","7","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","--------0-0-----1-0--0------00--","8","157","1","0101120220","0101120220","e0h0l1l0t0","--------0-","0-","----1-0--0","------00--","0","1","0","1","1","2","0","2","2","0"
"462","7","forall NODE1,NODE0. ~locked_epoch2(NODE0) | held(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","----------00----1-----------0000","8","155","1","0002100420","0002100420","h0l1t0","----------","00","----1-----","------0000","0","0","0","2","1","0","0","4","2","0"
"463","7","forall NODE1,NODE0. ~transfer_epoch4(NODE0) | ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | NODE0 = NODE1","10","000--000----------------------1-","8","170","1","0600001020","0600001020","e0t1","000--000--","--","----------","--------1-","0","6","0","0","0","0","1","0","2","0"
"464","7","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","10","00-0000------------0------------","8","171","3","0600010020","0600010020","e0l0","00-0000---","--","-------0--","----------","0","6","0","0","0","1","0","0","2","0"
"465","7","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","10","00-0-00---0--------0------------","8","169","3","0501010020","0501010020","e0h0l0","00-0-00---","0-","-------0--","----------","0","5","0","1","0","1","0","0","2","0"
"466","7","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","10","00-0-00------------00-----------","8","168","3","0500020020","0500020020","e0l0","00-0-00---","--","-------00-","----------","0","5","0","0","0","2","0","0","2","0"
"467","7","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","10","0-0000-0-----------0------------","8","171","3","0600010020","0600010020","e0l0","0-0000-0--","--","-------0--","----------","0","6","0","0","0","1","0","0","2","0"
"468","7","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","10","0-00-0-0--0--------0------------","8","169","3","0501010020","0501010020","e0h0l0","0-00-0-0--","0-","-------0--","----------","0","5","0","1","0","1","0","0","2","0"
"469","7","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","10","0-00-0-0-----------00-----------","8","168","3","0500020020","0500020020","e0l0","0-00-0-0--","--","-------00-","----------","0","5","0","0","0","2","0","0","2","0"
"470","7","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","000------00-------------------00","8","167","1","0401000220","0401000220","e0h0t0","000------0","0-","----------","--------00","0","4","0","1","0","0","0","2","2","0"
"471","7","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","000-------00------------------00","8","166","1","0302000220","0302000220","e0h0t0","000-------","00","----------","--------00","0","3","0","2","0","0","0","2","2","0"
"472","7","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","000-------0----------0--------00","8","164","5","0301010220","0301010220","e0h0l0t0","000-------","0-","---------0","--------00","0","3","0","1","0","1","0","2","2","0"
"473","7","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","00-0------0--------0--------00--","8","164","5","0301010220","0301010220","e0h0l0t0","00-0------","0-","-------0--","------00--","0","3","0","1","0","1","0","2","2","0"
"474","7","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","00-------00-----0-------------00","8","164","5","0301010220","0301010220","e0h0l0t0","00-------0","0-","----0-----","--------00","0","3","0","1","0","1","0","2","2","0"
"475","7","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","00--------00----0-------------00","8","162","2","0202010220","0202010220","e0h0l0t0","00--------","00","----0-----","--------00","0","2","0","2","0","1","0","2","2","0"
"476","7","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","00--------0-----0----0--------00","8","160","4","0201020220","0201020220","e0h0l0t0","00--------","0-","----0----0","--------00","0","2","0","1","0","2","0","2","2","0"
"477","7","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","00--------0-------00--------00--","8","160","4","0201020220","0201020220","e0h0l0t0","00--------","0-","------00--","------00--","0","2","0","1","0","2","0","2","2","0"
"478","7","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","0-00------0------0--------00----","8","164","5","0301010220","0301010220","e0h0l0t0","0-00------","0-","-----0----","----00----","0","3","0","1","0","1","0","2","2","0"
"479","7","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","0-0-------0------00-------00----","8","160","4","0201020220","0201020220","e0h0l0t0","0-0-------","0-","-----00---","----00----","0","2","0","1","0","2","0","2","2","0"
"480","7","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","10","-0000-00-----------0------------","8","171","3","0600010020","0600010020","e0l0","-0000-00--","--","-------0--","----------","0","6","0","0","0","1","0","0","2","0"
"481","7","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","10","-000--00--0--------0------------","8","169","3","0501010020","0501010020","e0h0l0","-000--00--","0-","-------0--","----------","0","5","0","1","0","1","0","0","2","0"
"482","7","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","10","-000--00-----------00-----------","8","168","3","0500020020","0500020020","e0l0","-000--00--","--","-------00-","----------","0","5","0","0","0","2","0","0","2","0"
"483","7","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","-0-----00--0----0---------00----","8","164","5","0301010220","0301010220","e0h0l0t0","-0-----00-","-0","----0-----","----00----","0","3","0","1","0","1","0","2","2","0"
"484","7","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","-0-----0---0----0--0------00----","8","160","4","0201020220","0201020220","e0h0l0t0","-0-----0--","-0","----0--0--","----00----","0","2","0","1","0","2","0","2","2","0"
"485","7","forall NODE1,NODE0. ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","--00------00-----0--------00----","8","162","2","0202010220","0202010220","e0h0l0t0","--00------","00","-----0----","----00----","0","2","0","2","0","1","0","2","2","0"
"486","7","forall NODE1,NODE0. ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","--0-------00-----00-------00----","8","158","1","0102020220","0102020220","e0h0l0t0","--0-------","00","-----00---","----00----","0","1","0","2","0","2","0","2","2","0"
"487","8","forall NODE1,NODE0. ~ep_epoch0(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","1----------0--------------000000","9","201","1","1001000620","1001000620","e1h0t0","1---------","-0","----------","----000000","1","0","0","1","0","0","0","6","2","0"
"488","8","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","-1-----0--00--------------00--00","9","205","2","1102000420","1102000420","e1e0h0t0","-1-----0--","00","----------","----00--00","1","1","0","2","0","0","0","4","2","0"
"489","8","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","-1------0-00--------------0000--","9","205","2","1102000420","1102000420","e1e0h0t0","-1------0-","00","----------","----0000--","1","1","0","2","0","0","0","4","2","0"
"490","8","forall NODE1,NODE0. ~ep_epoch1(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","-1--------00-------0------0000--","9","202","1","1002010420","1002010420","e1h0l0t0","-1--------","00","-------0--","----0000--","1","0","0","2","0","1","0","4","2","0"
"491","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--------000-----1-----------0000","9","191","1","0201100420","0201100420","e0h0l1t0","--------00","0-","----1-----","------0000","0","2","0","1","1","0","0","4","2","0"
"492","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--------0-0-----1----0------0000","9","186","2","0101110420","0101110420","e0h0l1l0t0","--------0-","0-","----1----0","------0000","0","1","0","1","1","1","0","4","2","0"
"493","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","---------00-----1--0--------0000","9","186","2","0101110420","0101110420","e0h0l1l0t0","---------0","0-","----1--0--","------0000","0","1","0","1","1","1","0","4","2","0"
"494","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","----------0-----1--0-0------0000","9","182","1","0001120420","0001120420","h0l1l0t0","----------","0-","----1--0-0","------0000","0","0","0","1","1","2","0","4","2","0"
"495","1","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0)","5","0000-0000-----------------------","4","37","5","e0","0800000001","e0","0000-0000-","--","----------","----------","0","8","0","0","0","0","0","0","0","1"
"496","1","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0)","5","000-0000-0----------------------","4","37","5","e0","0800000001","e0","000-0000-0","--","----------","----------","0","8","0","0","0","0","0","0","0","1"
