"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"1300","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","------00-----0----1---00----------00--","9","293","8","0201120220","0201120220","e0h0l1l0t0","------00----","-0","----1---00--","--------00--","0","2","0","1","1","2","0","2","2","0"
"1301","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--0-0-----000-----1---------------00--","9","306","3","0401100220","0401100220","e0h0l1t0","--0-0-----00","0-","----1-------","--------00--","0","4","0","1","1","0","0","2","2","0"
"1302","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--0-0-----0-00----1---------------00--","9","302","4","0302100220","0302100220","e0h0l1t0","--0-0-----0-","00","----1-------","--------00--","0","3","0","2","1","0","0","2","2","0"
"1303","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--0-0-----0-0-----1------0--------00--","9","299","9","0301110220","0301110220","e0h0l1l0t0","--0-0-----0-","0-","----1------0","--------00--","0","3","0","1","1","1","0","2","2","0"
"1304","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--0-------000-----1---0-----------00--","9","299","9","0301110220","0301110220","e0h0l1l0t0","--0-------00","0-","----1---0---","--------00--","0","3","0","1","1","1","0","2","2","0"
"1305","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--0-------0-00----1---0-----------00--","9","296","4","0202110220","0202110220","e0h0l1l0t0","--0-------0-","00","----1---0---","--------00--","0","2","0","2","1","1","0","2","2","0"
"1306","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--0-------0-0-----1---0--0--------00--","9","293","8","0201120220","0201120220","e0h0l1l0t0","--0-------0-","0-","----1---0--0","--------00--","0","2","0","1","1","2","0","2","2","0"
"1307","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","--0---------00----1---------------0000","9","287","1","0102100420","0102100420","e0h0l1t0","--0---------","00","----1-------","--------0000","0","1","0","2","1","0","0","4","2","0"
"1308","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---00----0--0-----1----0--------00----","9","299","9","0301110220","0301110220","e0h0l1l0t0","---00----0--","0-","----1----0--","------00----","0","3","0","1","1","1","0","2","2","0"
"1309","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---0-----0--0-----1---00--------00----","9","293","8","0201120220","0201120220","e0h0l1l0t0","---0-----0--","0-","----1---00--","------00----","0","2","0","1","1","2","0","2","2","0"
"1310","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","----0----0--0-----1-0--0--------00----","9","293","8","0201120220","0201120220","e0h0l1l0t0","----0----0--","0-","----1-0--0--","------00----","0","2","0","1","1","2","0","2","2","0"
"1311","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------0000-----1-0-----------00----","9","299","9","0301110220","0301110220","e0h0l1l0t0","---------000","0-","----1-0-----","------00----","0","3","0","1","1","1","0","2","2","0"
"1312","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------00-00----1-0-----------00----","9","296","4","0202110220","0202110220","e0h0l1l0t0","---------00-","00","----1-0-----","------00----","0","2","0","2","1","1","0","2","2","0"
"1313","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------00-0-----1-0----0------00----","9","293","8","0201120220","0201120220","e0h0l1l0t0","---------00-","0-","----1-0----0","------00----","0","2","0","1","1","2","0","2","2","0"
"1314","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------0-00-----1-0--0--------00----","9","293","8","0201120220","0201120220","e0h0l1l0t0","---------0-0","0-","----1-0--0--","------00----","0","2","0","1","1","2","0","2","2","0"
"1315","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------0--00----1-0--0--------00----","9","288","1","0102120220","0102120220","e0h0l1l0t0","---------0--","00","----1-0--0--","------00----","0","1","0","2","1","2","0","2","2","0"
"1316","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------0--0-----1-0-00--------00----","9","285","2","0101130220","0101130220","e0h0l1l0t0","---------0--","0-","----1-0-00--","------00----","0","1","0","1","1","3","0","2","2","0"
"1317","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------0--0-----1-0--0-0------00----","9","285","2","0101130220","0101130220","e0h0l1l0t0","---------0--","0-","----1-0--0-0","------00----","0","1","0","1","1","3","0","2","2","0"
"1318","8","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch5(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-----0000----0------1---------------00","9","306","3","0401100220","0401100220","e0h0l1t0","-----0000---","-0","------1-----","----------00","0","4","0","1","1","0","0","2","2","0"
"1319","8","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------000---00------1---------------00","9","302","4","0302100220","0302100220","e0h0l1t0","------000---","00","------1-----","----------00","0","3","0","2","1","0","0","2","2","0"
"1320","8","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------000----0------1---0-----------00","9","299","9","0301110220","0301110220","e0h0l1l0t0","------000---","-0","------1---0-","----------00","0","3","0","1","1","1","0","2","2","0"
"1321","8","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-----000-----0-----01---------------00","9","299","9","0301110220","0301110220","e0h0l1l0t0","-----000----","-0","-----01-----","----------00","0","3","0","1","1","1","0","2","2","0"
"1322","8","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE0) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00----00-----01---------------00","9","296","4","0202110220","0202110220","e0h0l1l0t0","------00----","00","-----01-----","----------00","0","2","0","2","1","1","0","2","2","0"
"1323","8","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00-----0-----01---0-----------00","9","293","8","0201120220","0201120220","e0h0l1l0t0","------00----","-0","-----01---0-","----------00","0","2","0","1","1","2","0","2","2","0"
"1324","8","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","----------000-------1-------------0000","9","292","1","0201100420","0201100420","e0h0l1t0","----------00","0-","------1-----","--------0000","0","2","0","1","1","0","0","4","2","0"
"1325","8","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","----------0-0-------1----0--------0000","9","284","2","0101110420","0101110420","e0h0l1l0t0","----------0-","0-","------1----0","--------0000","0","1","0","1","1","1","0","4","2","0"
"1326","8","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-----------00-------1--0----------0000","9","284","2","0101110420","0101110420","e0h0l1l0t0","-----------0","0-","------1--0--","--------0000","0","1","0","1","1","1","0","4","2","0"
"1327","8","forall NODE1,NODE0. ~locked_epoch3(NODE0) | held(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------------0-------1--0-0--------0000","9","280","1","0001120420","0001120420","h0l1l0t0","------------","0-","------1--0-0","--------0000","0","0","0","1","1","2","0","4","2","0"
"1328","2","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | locked_epoch4(NODE0)","5","000---000-------------00--------------","4","32","4","e0l0","0600020001","e0l0","000---000---","--","--------00--","------------","0","6","0","0","0","2","0","0","0","1"
"1329","2","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0)","5","00-0--00-0------------00--------------","4","32","4","e0l0","0600020001","e0l0","00-0--00-0--","--","--------00--","------------","0","6","0","0","0","2","0","0","0","1"
"1330","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","11","00-00000-------------0----------------","9","317","6","0700010020","0700010020","e0l0","00-00000----","--","-------0----","------------","0","7","0","0","0","1","0","0","2","0"
"1331","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","11","00-00-00----0--------0----------------","9","316","3","0601010020","0601010020","e0h0l0","00-00-00----","0-","-------0----","------------","0","6","0","1","0","1","0","0","2","0"
"1332","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","11","00-00-00-------------0--0-------------","9","315","17","0600020020","0600020020","e0l0","00-00-00----","--","-------0--0-","------------","0","6","0","0","0","2","0","0","2","0"
"1333","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","00-0--00--0----------00---------------","9","315","17","0600020020","0600020020","e0l0","00-0--00--0-","--","-------00---","------------","0","6","0","0","0","2","0","0","2","0"
"1334","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","00-0-000-------------00---------------","9","315","17","0600020020","0600020020","e0l0","00-0-000----","--","-------00---","------------","0","6","0","0","0","2","0","0","2","0"
"1335","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","00-0--00----0--------00---------------","9","312","5","0501020020","0501020020","e0h0l0","00-0--00----","0-","-------00---","------------","0","5","0","1","0","2","0","0","2","0"
"1336","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","00-0--00-------------000--------------","9","309","14","0500030020","0500030020","e0l0","00-0--00----","--","-------000--","------------","0","5","0","0","0","3","0","0","2","0"
"1337","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","11","00-0--00-------------00-0-------------","9","309","14","0500030020","0500030020","e0l0","00-0--00----","--","-------00-0-","------------","0","5","0","0","0","3","0","0","2","0"
"1338","2","exists NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0)","5","0-00--0-00------------00--------------","4","32","4","e0l0","0600020001","e0l0","0-00--0-00--","--","--------00--","------------","0","6","0","0","0","2","0","0","0","1"
"1339","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","11","0-00000-0------------0----------------","9","317","6","0700010020","0700010020","e0l0","0-00000-0---","--","-------0----","------------","0","7","0","0","0","1","0","0","2","0"
"1340","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","11","0-000-0-0---0--------0----------------","9","316","3","0601010020","0601010020","e0h0l0","0-000-0-0---","0-","-------0----","------------","0","6","0","1","0","1","0","0","2","0"
"1341","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","11","0-000-0-0------------0--0-------------","9","315","17","0600020020","0600020020","e0l0","0-000-0-0---","--","-------0--0-","------------","0","6","0","0","0","2","0","0","2","0"
"1342","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","11","0-00--0-0-0----------00---------------","9","315","17","0600020020","0600020020","e0l0","0-00--0-0-0-","--","-------00---","------------","0","6","0","0","0","2","0","0","2","0"
"1343","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","11","0-00-00-0------------00---------------","9","315","17","0600020020","0600020020","e0l0","0-00-00-0---","--","-------00---","------------","0","6","0","0","0","2","0","0","2","0"
"1344","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","11","0-00--0-0---0--------00---------------","9","312","5","0501020020","0501020020","e0h0l0","0-00--0-0---","0-","-------00---","------------","0","5","0","1","0","2","0","0","2","0"
"1345","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","0-00--0-0------------000--------------","9","309","14","0500030020","0500030020","e0l0","0-00--0-0---","--","-------000--","------------","0","5","0","0","0","3","0","0","2","0"
"1346","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","11","0-00--0-0------------00-0-------------","9","309","14","0500030020","0500030020","e0l0","0-00--0-0---","--","-------00-0-","------------","0","5","0","0","0","3","0","0","2","0"
"1347","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","11","0-0-0-0--00--------00-----------------","9","315","17","0600020020","0600020020","e0l0","0-0-0-0--00-","--","-----00-----","------------","0","6","0","0","0","2","0","0","2","0"
"1348","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","0-0-0-0--0---------00--0--------------","9","309","14","0500030020","0500030020","e0l0","0-0-0-0--0--","--","-----00--0--","------------","0","5","0","0","0","3","0","0","2","0"
"1349","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","11","0-0---0--000-------00-----------------","9","315","17","0600020020","0600020020","e0l0","0-0---0--000","--","-----00-----","------------","0","6","0","0","0","2","0","0","2","0"
"1350","8","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","11","0-0---0--00--0-----00-----------------","9","312","5","0501020020","0501020020","e0h0l0","0-0---0--00-","-0","-----00-----","------------","0","5","0","1","0","2","0","0","2","0"
