"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Type","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"3883","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch6(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","12","--00-0------0-0-----1--------0----------00--","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--00-0------0-","0-","----1--------0","----------00--","0","4","0","1","1","1","0","2","2","0"
"3884","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","12","--00--------000-----1-----0-------------00--","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--00--------00","0-","----1-----0---","----------00--","0","4","0","1","1","1","0","2","2","0"
"3885","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE1) | held(NODE0) | held(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","12","--00--------0-00----1-----0-------------00--","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--00--------0-","00","----1-----0---","----------00--","0","3","0","2","1","1","0","2","2","0"
"3886","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch5(NODE0) | locked_epoch6(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","12","--00--------0-0-----1-----0--0----------00--","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--00--------0-","0-","----1-----0--0","----------00--","0","3","0","1","1","2","0","2","2","0"
"3887","4","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","--00----------00----1-------------------0000","10","61","F","101","0101100120","0101100120","e0h0l1t0","--00----------","00","----1---------","----------0000","0","2","0","2","1","0","0","4","2","0"
"3888","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","--0---0---00---0----1-0-------------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0---0---00--","-0","----1-0-------","------------00","0","4","0","1","1","1","0","2","2","0"
"3889","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch6(NODE0) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","--0-------00---0----1-0-----0-------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0-------00--","-0","----1-0-----0-","------------00","0","3","0","1","1","2","0","2","2","0"
"3890","5","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE2) | ep_epoch6(NODE2) | held(NODE3) | locked_epoch3(NODE0) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","19","--0--00---0----0----1-0-------------------00","15","93","F","66","0101110140","0101110140","e0h0l1l0t0","--0--00---0---","-0","----1-0-------","------------00","0","4","0","1","1","1","0","2","4","0"
"3891","5","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE2) | held(NODE3) | locked_epoch3(NODE0) | locked_epoch6(NODE2) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","19","--0--0----0----0----1-0-----0-------------00","15","93","F","66","0101110140","0101110140","e0h0l1l0t0","--0--0----0---","-0","----1-0-----0-","------------00","0","3","0","1","1","2","0","2","4","0"
"3892","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch6(NODE0) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","--0---0---0----0----1-0--0----------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0---0---0---","-0","----1-0--0----","------------00","0","3","0","1","1","2","0","2","2","0"
"3893","5","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch6(NODE2) | held(NODE3) | locked_epoch3(NODE0) | locked_epoch5(NODE2) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","19","--0---0---0----0----1-0---0---------------00","15","93","F","66","0101110140","0101110140","e0h0l1l0t0","--0---0---0---","-0","----1-0---0---","------------00","0","3","0","1","1","2","0","2","4","0"
"3894","5","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE2) | locked_epoch3(NODE0) | locked_epoch5(NODE3) | locked_epoch6(NODE3) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","19","--0-------0---0-----1-0----0-0------------00","15","93","F","66","0101110140","0101110140","e0h0l1l0t0","--0-------0---","0-","----1-0----0-0","------------00","0","2","0","1","1","3","0","2","4","0"
"3895","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch6(NODE0) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","--0-------0----0----1-0--0--0-------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0-------0---","-0","----1-0--0--0-","------------00","0","2","0","1","1","3","0","2","2","0"
"3896","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","--0-00-----0--0-----1------0----------00----","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0-00-----0--","0-","----1------0--","--------00----","0","4","0","1","1","1","0","2","2","0"
"3897","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","--0-0------0--0-----1-----00----------00----","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0-0------0--","0-","----1-----00--","--------00----","0","3","0","1","1","2","0","2","2","0"
"3898","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","--0--0-----0--0-----1---0--0----------00----","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0--0-----0--","0-","----1---0--0--","--------00----","0","3","0","1","1","2","0","2","2","0"
"3899","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","--0--------0000-----1---0-------------00----","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0--------000","0-","----1---0-----","--------00----","0","4","0","1","1","1","0","2","2","0"
"3900","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","--0--------00-00----1---0-------------00----","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0--------00-","00","----1---0-----","--------00----","0","3","0","2","1","1","0","2","2","0"
"3901","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch6(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","--0--------00-0-----1---0----0--------00----","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0--------00-","0-","----1---0----0","--------00----","0","3","0","1","1","2","0","2","2","0"
"3902","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","--0--------0-00-----1---0--0----------00----","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0--------0-0","0-","----1---0--0--","--------00----","0","3","0","1","1","2","0","2","2","0"
"3903","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","--0--------0--00----1---0--0----------00----","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0--------0--","00","----1---0--0--","--------00----","0","2","0","2","1","2","0","2","2","0"
"3904","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","--0--------0--0-----1---0-00----------00----","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0--------0--","0-","----1---0-00--","--------00----","0","2","0","1","1","3","0","2","2","0"
"3905","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | locked_epoch6(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","--0--------0--0-----1---0--0-0--------00----","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0--------0--","0-","----1---0--0-0","--------00----","0","2","0","1","1","3","0","2","2","0"
"3906","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","12","--0--0------000-----1-0-----------------00--","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0--0------00","0-","----1-0-------","----------00--","0","4","0","1","1","1","0","2","2","0"
"3907","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","12","--0--0------0-00----1-0-----------------00--","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0--0------0-","00","----1-0-------","----------00--","0","3","0","2","1","1","0","2","2","0"
"3908","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch6(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","12","--0--0------0-0-----1-0------0----------00--","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0--0------0-","0-","----1-0------0","----------00--","0","3","0","1","1","2","0","2","2","0"
"3909","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","12","--0---------000-----1-0---0-------------00--","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0---------00","0-","----1-0---0---","----------00--","0","3","0","1","1","2","0","2","2","0"
"3910","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch5(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","12","--0---------0-00----1-0---0-------------00--","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0---------0-","00","----1-0---0---","----------00--","0","2","0","2","1","2","0","2","2","0"
"3911","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | locked_epoch6(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","12","--0---------0-0-----1-0---0--0----------00--","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0---------0-","0-","----1-0---0--0","----------00--","0","2","0","1","1","3","0","2","2","0"
"3912","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","--0-----------00----1-0-----------------0000","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","--0-----------","00","----1-0-------","----------0000","0","1","0","2","1","1","0","4","2","0"
"3913","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","---000----0---0-----1----0----------00------","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","---000----0---","0-","----1----0----","------00------","0","4","0","1","1","1","0","2","2","0"
"3914","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","---00-----0---0-----1----00---------00------","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","---00-----0---","0-","----1----00---","------00------","0","3","0","1","1","2","0","2","2","0"
"3915","5","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE2) | ep_epoch6(NODE3) | held(NODE0) | locked_epoch3(NODE2) | locked_epoch4(NODE1) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE2 ~= NODE3 | NODE0 = NODE2))","19","---0-------0-00-----1--00-----------00------","15","93","F","66","0101110140","0101110140","e0h0l1l0t0","---0-------0-0","0-","----1--00-----","------00------","0","3","0","1","1","2","0","2","4","0"
"3916","5","forall NODE0,NODE2,NODE1. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE2) | held(NODE1) | held(NODE2) | locked_epoch3(NODE2) | locked_epoch4(NODE1) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","16","---0-------0--00----1--00-----------00------","13","95","F","8","0101110130","0101110130","e0h0l1l0t0","---0-------0--","00","----1--00-----","------00------","0","2","0","2","1","2","0","2","3","0"
"3917","5","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE2) | held(NODE0) | locked_epoch3(NODE2) | locked_epoch4(NODE1) | locked_epoch6(NODE3) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE2 ~= NODE3 | NODE0 = NODE2))","19","---0-------0--0-----1--00----0------00------","15","93","F","66","0101110140","0101110140","e0h0l1l0t0","---0-------0--","0-","----1--00----0","------00------","0","2","0","1","1","3","0","2","4","0"
"3918","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","----00----0---0-----1-0--0----------00------","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","----00----0---","0-","----1-0--0----","------00------","0","3","0","1","1","2","0","2","2","0"
"3919","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","----0-----0---0-----1-0--00---------00------","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","----0-----0---","0-","----1-0--00---","------00------","0","2","0","1","1","3","0","2","2","0"
"3920","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-----0----00--0-----1-0----0--------00------","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","-----0----00--","0-","----1-0----0--","------00------","0","3","0","1","1","2","0","2","2","0"
"3921","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","----------00000-----1-0-------------00------","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","----------0000","0-","----1-0-------","------00------","0","4","0","1","1","1","0","2","2","0"
"3922","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","----------000-00----1-0-------------00------","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","----------000-","00","----1-0-------","------00------","0","3","0","2","1","1","0","2","2","0"
"3923","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch6(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","----------000-0-----1-0------0------00------","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","----------000-","0-","----1-0------0","------00------","0","3","0","1","1","2","0","2","2","0"
"3924","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","----------00-00-----1-0----0--------00------","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","----------00-0","0-","----1-0----0--","------00------","0","3","0","1","1","2","0","2","2","0"
"3925","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","----------00--00----1-0----0--------00------","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","----------00--","00","----1-0----0--","------00------","0","2","0","2","1","2","0","2","2","0"
"3926","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","----------00--0-----1-0---00--------00------","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","----------00--","0-","----1-0---00--","------00------","0","2","0","1","1","3","0","2","2","0"
"3927","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | locked_epoch6(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","----------00--0-----1-0----0-0------00------","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","----------00--","0-","----1-0----0-0","------00------","0","2","0","1","1","3","0","2","2","0"
