"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Type","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"472","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","000-------0----------0--------00","8","38","F","145","0101010120","0101010120","e0h0l0t0","000-------","0-","---------0","--------00","0","3","0","1","0","1","0","2","2","0"
"473","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","00-0------0--------0--------00--","8","38","F","145","0101010120","0101010120","e0h0l0t0","00-0------","0-","-------0--","------00--","0","3","0","1","0","1","0","2","2","0"
"474","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","00-------00-----0-------------00","8","38","F","145","0101010120","0101010120","e0h0l0t0","00-------0","0-","----0-----","--------00","0","3","0","1","0","1","0","2","2","0"
"475","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","00--------00----0-------------00","8","38","F","145","0101010120","0101010120","e0h0l0t0","00--------","00","----0-----","--------00","0","2","0","2","0","1","0","2","2","0"
"476","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","00--------0-----0----0--------00","8","38","F","145","0101010120","0101010120","e0h0l0t0","00--------","0-","----0----0","--------00","0","2","0","1","0","2","0","2","2","0"
"477","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","00--------0-------00--------00--","8","38","F","145","0101010120","0101010120","e0h0l0t0","00--------","0-","------00--","------00--","0","2","0","1","0","2","0","2","2","0"
"478","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","0-00------0------0--------00----","8","38","F","145","0101010120","0101010120","e0h0l0t0","0-00------","0-","-----0----","----00----","0","3","0","1","0","1","0","2","2","0"
"479","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","0-0-------0------00-------00----","8","38","F","145","0101010120","0101010120","e0h0l0t0","0-0-------","0-","-----00---","----00----","0","2","0","1","0","2","0","2","2","0"
"480","2","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","10","-0000-00-----------0------------","8","33","F","35","0100010020","0100010020","e0l0","-0000-00--","--","-------0--","----------","0","6","0","0","0","1","0","0","2","0"
"481","3","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","10","-000--00--0--------0------------","8","34","F","14","0101010020","0101010020","e0h0l0","-000--00--","0-","-------0--","----------","0","5","0","1","0","1","0","0","2","0"
"482","2","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","10","-000--00-----------00-----------","8","33","F","35","0100010020","0100010020","e0l0","-000--00--","--","-------00-","----------","0","5","0","0","0","2","0","0","2","0"
"483","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","-0-----00--0----0---------00----","8","38","F","145","0101010120","0101010120","e0h0l0t0","-0-----00-","-0","----0-----","----00----","0","3","0","1","0","1","0","2","2","0"
"484","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","-0-----0---0----0--0------00----","8","38","F","145","0101010120","0101010120","e0h0l0t0","-0-----0--","-0","----0--0--","----00----","0","2","0","1","0","2","0","2","2","0"
"485","4","forall NODE1,NODE0. ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","--00------00-----0--------00----","8","38","F","145","0101010120","0101010120","e0h0l0t0","--00------","00","-----0----","----00----","0","2","0","2","0","1","0","2","2","0"
"486","4","forall NODE1,NODE0. ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","--0-------00-----00-------00----","8","38","F","145","0101010120","0101010120","e0h0l0t0","--0-------","00","-----00---","----00----","0","1","0","2","0","2","0","2","2","0"
"487","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","1----------0--------------000000","9","31","F","9","1001000120","1001000120","e1h0t0","1---------","-0","----------","----000000","1","0","0","1","0","0","0","6","2","0"
"488","4","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","-1-----0--00--------------00--00","9","35","F","17","1101000120","1101000120","e1e0h0t0","-1-----0--","00","----------","----00--00","1","1","0","2","0","0","0","4","2","0"
"489","4","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","-1------0-00--------------0000--","9","35","F","17","1101000120","1101000120","e1e0h0t0","-1------0-","00","----------","----0000--","1","1","0","2","0","0","0","4","2","0"
"490","4","forall NODE1,NODE0. ~ep_epoch1(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","-1--------00-------0------0000--","9","36","F","6","1001010120","1001010120","e1h0l0t0","-1--------","00","-------0--","----0000--","1","0","0","2","0","1","0","4","2","0"
"491","4","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--------000-----1-----------0000","9","61","F","8","0101100120","0101100120","e0h0l1t0","--------00","0-","----1-----","------0000","0","2","0","1","1","0","0","4","2","0"
"492","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--------0-0-----1----0------0000","9","81","F","9","0101110120","0101110120","e0h0l1l0t0","--------0-","0-","----1----0","------0000","0","1","0","1","1","1","0","4","2","0"
"493","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","---------00-----1--0--------0000","9","81","F","9","0101110120","0101110120","e0h0l1l0t0","---------0","0-","----1--0--","------0000","0","1","0","1","1","1","0","4","2","0"
"494","4","forall NODE1,NODE0. ~locked_epoch2(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","----------0-----1--0-0------0000","9","63","F","3","0001110120","0001110120","h0l1l0t0","----------","0-","----1--0-0","------0000","0","0","0","1","1","2","0","4","2","0"
"495","1","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0)","5","0000-0000-----------------------","4","5","E","5","e0","0100000001","e0","0000-0000-","--","----------","----------","0","8","0","0","0","0","0","0","0","1"
"496","1","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0)","5","000-0000-0----------------------","4","5","E","5","e0","0100000001","e0","000-0000-0","--","----------","----------","0","8","0","0","0","0","0","0","0","1"
"497","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE0) | NODE0 = NODE1","11","000-0000---0--------------------","9","32","F","4","0101000020","0101000020","e0h0","000-0000--","-0","----------","----------","0","7","0","1","0","0","0","0","2","0"
"498","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","000-0000-------------0----------","9","33","F","35","0100010020","0100010020","e0l0","000-0000--","--","---------0","----------","0","7","0","0","0","1","0","0","2","0"
"499","2","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE0)","5","000--000--00--------------------","4","6","E","4","e0h0","0101000001","e0h0","000--000--","00","----------","----------","0","6","0","2","0","0","0","0","0","1"
"500","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","000--000--0----------0----------","9","34","F","14","0101010020","0101010020","e0h0l0","000--000--","0-","---------0","----------","0","6","0","1","0","1","0","0","2","0"
"501","2","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | locked_epoch4(NODE0)","5","000--000------------00----------","4","7","E","9","e0l0","0100010001","e0l0","000--000--","--","--------00","----------","0","6","0","0","0","2","0","0","0","1"
"502","1","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0)","5","00-0000-00----------------------","4","5","E","5","e0","0100000001","e0","00-0000-00","--","----------","----------","0","8","0","0","0","0","0","0","0","1"
"503","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | NODE0 = NODE1","11","00-0000-0--0--------------------","9","32","F","4","0101000020","0101000020","e0h0","00-0000-0-","-0","----------","----------","0","7","0","1","0","0","0","0","2","0"
"504","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","11","00-0000-0------------0----------","9","33","F","35","0100010020","0100010020","e0l0","00-0000-0-","--","---------0","----------","0","7","0","0","0","1","0","0","2","0"
"505","2","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | held(NODE0)","5","00-0-00-0-00--------------------","4","6","E","4","e0h0","0101000001","e0h0","00-0-00-0-","00","----------","----------","0","6","0","2","0","0","0","0","0","1"
"506","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","00-0-00-0-0----------0----------","9","34","F","14","0101010020","0101010020","e0h0l0","00-0-00-0-","0-","---------0","----------","0","6","0","1","0","1","0","0","2","0"
"507","2","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0)","5","00-0-00-0-----------00----------","4","7","E","9","e0l0","0100010001","e0l0","00-0-00-0-","--","--------00","----------","0","6","0","0","0","2","0","0","0","1"
"508","3","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | transfer_epoch4(NODE0)","5","00---00---00------------------00","4","9","E","10","e0h0t0","0101000101","e0h0t0","00---00---","00","----------","--------00","0","4","0","2","0","0","0","2","0","1"
"509","1","exists NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0)","5","0-0000-000----------------------","4","5","E","5","e0","0100000001","e0","0-0000-000","--","----------","----------","0","8","0","0","0","0","0","0","0","1"
"510","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | NODE0 = NODE1","11","0-0000-00--0--------------------","9","32","F","4","0101000020","0101000020","e0h0","0-0000-00-","-0","----------","----------","0","7","0","1","0","0","0","0","2","0"
"511","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","0-0000-00------------0----------","9","33","F","35","0100010020","0100010020","e0l0","0-0000-00-","--","---------0","----------","0","7","0","0","0","1","0","0","2","0"
"512","2","exists NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0)","5","0-00-0-00-00--------------------","4","6","E","4","e0h0","0101000001","e0h0","0-00-0-00-","00","----------","----------","0","6","0","2","0","0","0","0","0","1"
"513","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","0-00-0-00-0----------0----------","9","34","F","14","0101010020","0101010020","e0h0l0","0-00-0-00-","0-","---------0","----------","0","6","0","1","0","1","0","0","2","0"
"514","2","exists NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0)","5","0-00-0-00-----------00----------","4","7","E","9","e0l0","0100010001","e0l0","0-00-0-00-","--","--------00","----------","0","6","0","0","0","2","0","0","0","1"
"515","3","exists NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | held(NODE0) | transfer_epoch4(NODE0)","5","0-0--0-0--00------------------00","4","9","E","10","e0h0t0","0101000101","e0h0t0","0-0--0-0--","00","----------","--------00","0","4","0","2","0","0","0","2","0","1"
"516","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","0-0--0--0--0------0---------00--","9","38","F","145","0101010120","0101010120","e0h0l0t0","0-0--0--0-","-0","------0---","------00--","0","4","0","1","0","1","0","2","2","0"
"517","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","0-0--0---00------0------------00","9","38","F","145","0101010120","0101010120","e0h0l0t0","0-0--0---0","0-","-----0----","--------00","0","4","0","1","0","1","0","2","2","0"
"518","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | held(NODE0) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","0-0--0----00-----0------------00","9","38","F","145","0101010120","0101010120","e0h0l0t0","0-0--0----","00","-----0----","--------00","0","3","0","2","0","1","0","2","2","0"
"519","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","0-0--0----0------0---0--------00","9","38","F","145","0101010120","0101010120","e0h0l0t0","0-0--0----","0-","-----0---0","--------00","0","3","0","1","0","2","0","2","2","0"
"520","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","0-0--0-----0------00--------00--","9","38","F","145","0101010120","0101010120","e0h0l0t0","0-0--0----","-0","------00--","------00--","0","3","0","1","0","2","0","2","2","0"
"521","3","exists NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE0) | held(NODE0) | transfer_epoch3(NODE0)","5","0--0-0--0-00----------------00--","4","9","E","10","e0h0t0","0101000101","e0h0t0","0--0-0--0-","00","----------","------00--","0","4","0","2","0","0","0","2","0","1"
"522","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","0--0-0----00-------0--------00--","9","38","F","145","0101010120","0101010120","e0h0l0t0","0--0-0----","00","-------0--","------00--","0","3","0","2","0","1","0","2","2","0"
"523","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","0--0-0----0------0-0--------00--","9","38","F","145","0101010120","0101010120","e0h0l0t0","0--0-0----","0-","-----0-0--","------00--","0","3","0","1","0","2","0","2","2","0"
"524","4","exists NODE0. ep_epoch0(NODE0) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch3(NODE0)","5","0----0----00------00--------00--","4","11","E","3","e0h0l0t0","0101010101","e0h0l0t0","0----0----","00","------00--","------00--","0","2","0","2","0","2","0","2","0","1"
"525","3","exists NODE0. ep_epoch0(NODE0) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch4(NODE0)","5","0----0----00----------------0000","4","9","E","10","e0h0t0","0101000101","e0h0t0","0----0----","00","----------","------0000","0","2","0","2","0","0","0","4","0","1"
"526","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","0----0----0------000--------00--","9","38","F","145","0101010120","0101010120","e0h0l0t0","0----0----","0-","-----000--","------00--","0","2","0","1","0","3","0","2","2","0"
"527","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","00-0----000-----------------00--","9","37","F","21","0101000120","0101000120","e0h0t0","00-0----00","0-","----------","------00--","0","5","0","1","0","0","0","2","2","0"
"528","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","00-0----0-00----------------00--","9","37","F","21","0101000120","0101000120","e0h0t0","00-0----0-","00","----------","------00--","0","4","0","2","0","0","0","2","2","0"
